OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
77902,82716,ACTIVE,KIT 2W,600235,7.1m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2002,DONATED,,KITCHENER,N,,6,5,36,N,N,9.35,N,N,7.134027622
77903,82718,ACTIVE,KIT 2W,600235,10.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2002,DONATED,,KITCHENER,N,,6,5,36,N,N,9.35,N,N,10.74468764
77904,68410,ACTIVE,KIT 2W,600235,169.4m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2002,DONATED,,KITCHENER,N,,6,5,36,N,N,9.35,N,N,169.4247487
77905,82720,ACTIVE,KIT 4,6430,77.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,10/1/2005,PURCHASED,,KITCHENER,N,,6,1,15,N,N,9.35,N,N,77.4987543
77906,72670,ACTIVE,KIT 4,6430,94.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,10/1/2005,PURCHASED,,KITCHENER,N,,5,1,15,N,N,9.35,N,N,94.77118682
77907,82722,ACTIVE,KIT 4,6430,9.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,10/1/2005,PURCHASED,,KITCHENER,N,,5,1,15,N,N,9.35,N,N,9.101255718
77908,82724,ACTIVE,KIT 4,8937,5.3m 300mm  DI,TREATED,300,DI,NO,,NONE,8/1/1975,DONATED,,KITCHENER,N,,8,2,24,N,N,4.58,N,Y,5.287675936
77909,40520,ACTIVE,KIT 4,8937,55.6m 300mm  DI,TREATED,300,DI,NO,,NONE,8/1/1975,DONATED,,KITCHENER,N,,7,2,22,N,N,5.7,N,Y,55.55873849
77910,82726,ACTIVE,KIT 4,8920,15.5m 300mm  DI,TREATED,300,DI,NO,,NONE,8/1/1975,DONATED,,KITCHENER,N,,7,2,22,N,N,8.5,N,Y,15.4823739
77911,82728,ACTIVE,KIT 4,8937,1.5m 300mm  DI,TREATED,300,DI,NO,,NONE,8/1/1975,DONATED,,KITCHENER,N,,0,2,22,N,N,8.5,N,Y,1.504504171
77912,82730,ACTIVE,KIT 4,8920,38.6m 300mm  DI,TREATED,300,DI,NO,,NONE,8/1/1975,DONATED,,KITCHENER,N,,7,2,22,N,N,8.5,N,Y,38.58865589
77913,76420,ACTIVE,KIT 4,11103,132.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,11/27/2009,DONATED,,KITCHENER,N,,6,2,32,N,N,7.75,N,Y,132.7272065
77914,82732,ACTIVE,KIT 4,11103,10.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,11/27/2009,DONATED,,KITCHENER,N,,6,2,32,N,N,9.35,N,Y,10.5486693
77915,76442,ACTIVE,KIT 4,40038,128.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1950,DONATED,,KITCHENER,N,,5,2,9,N,N,7.75,N,Y,128.120402
77916,82734,ACTIVE,KIT 4,6475,8.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003,PURCHASED,,KITCHENER,N,,6,2,24,N,N,9.35,N,Y,8.354560196
77917,82736,ACTIVE,KIT 4,6492,5.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003,PURCHASED,,KITCHENER,N,,0,2,24,N,N,9.35,N,Y,5.087899604
77918,69450,ACTIVE,KIT 4,6475,12.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2003,PURCHASED,,KITCHENER,N,,6,2,24,N,N,9.35,N,Y,12.20889174
77919,41580,ACTIVE,KIT 4,8830,133.2m 300mm  DI,TREATED,300,DI,NO,,NONE,7/1/1990,PURCHASED,,KITCHENER,N,,7,2,25,N,N,9.1,N,Y,133.1545425
77920,82738,ACTIVE,KIT 4,9272,25m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1978,DONATED,,KITCHENER,N,,7,3,11,N,N,8.5,N,N,24.96827106
77921,38420,ACTIVE,KIT 4,9284,76.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1978,DONATED,,KITCHENER,N,,6,3,7,N,N,8.5,N,N,76.74014785
77922,82740,ACTIVE,KIT 4,10151,6.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1958,DONATED,,KITCHENER,N,,5,4,8,N,N,7.75,N,Y,6.102238003
77923,21200,ACTIVE,KIT 4,10151,85.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1958,DONATED,,KITCHENER,N,,5,4,8,N,N,7.75,N,Y,85.76231883
77925,82744,ACTIVE,KIT 2E,16023,2.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2007,PURCHASED,,KITCHENER,N,,7,5,25,N,N,9.35,N,N,2.820450084
77926,69463,ACTIVE,KIT 2E,16023,35.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/2007,PURCHASED,,KITCHENER,N,,7,5,25,N,N,9.35,N,N,35.37642201
77927,82746,ACTIVE,KIT 4,1257,.6m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1964,DONATED,,KITCHENER,N,,7,1,24,N,N,7.75,N,N,0.612507502
77928,82748,ACTIVE,KIT 4,1257,30m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1964,DONATED,,KITCHENER,N,,7,1,24,N,N,7.75,N,N,29.9970474
77929,82750,ACTIVE,KIT 4,1257,199.9m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1964,DONATED,,KITCHENER,N,,7,1,24,N,N,7.75,N,N,199.8608493
77930,82752,ACTIVE,KIT 4,1257,227.1m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1964,DONATED,,KITCHENER,N,,7,1,24,N,N,5.35,N,N,227.0756376
77931,15850,ACTIVE,KIT 4,1257,304.6m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1964,DONATED,,KITCHENER,N,,7,1,24,N,N,7.75,N,N,304.5883355
77932,82754,ACTIVE,KIT 2W,16144,11.5m 200mm  PVC,TREATED,200,PVC,NO,,NONE,5/1/1994,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,11.48733508
77933,54840,ACTIVE,KIT 2W,16172,87.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,5/1/1994,DONATED,,KITCHENER,N,,6,5,38,N,N,9.35,N,N,87.21351344
77936,82758,ACTIVE,KIT 4,6353,3.7m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1969,DONATED,,KITCHENER,N,,7,3,1,N,N,8.5,N,N,3.664767955
77937,23540,ACTIVE,KIT 4,6353,167.4m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1969,DONATED,,KITCHENER,N,,7,3,1,N,N,8.5,N,N,167.4359927
77938,67570,ACTIVE,KIT 4,40345,9.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2/12/2001,DONATED,STANTEC,KITCHENER,N,,5,3,19,N,N,9.35,N,N,9.503665779
77939,82760,ACTIVE,KIT 4,40345,2.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2/12/2001,DONATED,STANTEC,KITCHENER,N,,4,3,19,N,N,9.35,N,N,2.311450731
77941,6120,ACTIVE,KIT 4,9311,56.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1973,DONATED,,KITCHENER,N,,6,3,6,N,N,8.5,N,N,56.18066471
77942,82762,ACTIVE,KIT 2W,601447,7.9m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2006,DONATED,,KITCHENER,N,,6,5,41,N,N,9.35,N,N,7.882336357
77943,74350,ACTIVE,KIT 2W,601433,140.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2006,DONATED,,KITCHENER,N,,6,5,43,N,N,9.35,N,N,140.825412
77944,82764,ACTIVE,KIT 2W,601433,14.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2006,DONATED,,KITCHENER,N,,6,5,43,N,N,9.35,N,N,14.31707229
77947,10890,ACTIVE,KIT 4,20703,42.2m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1967,DONATED,,KITCHENER,N,,6,1,8,N,N,8.5,N,N,42.24430117
77948,82768,ACTIVE,KIT 4,20703,23.9m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1967,DONATED,,KITCHENER,N,,7,1,8,N,N,8.5,N,N,23.86421271
77949,82770,ACTIVE,KIT 4,20702,.4m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1967,DONATED,,KITCHENER,N,,7,1,8,N,N,8.5,N,N,0.432008333
77950,82772,ACTIVE,KIT 4,20703,4.4m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1967,DONATED,,KITCHENER,N,,0,1,8,N,N,8.5,N,N,4.394678691
77951,23740,ACTIVE,KIT 4,10586,122.3m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1952,DONATED,,KITCHENER,N,,5,2,36,N,N,4.95,N,Y,122.3439766
77952,82774,ACTIVE,KIT 4,20997,12.5m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1988,DONATED,,KITCHENER,N,,6,1,7,N,N,9.1,N,N,12.45117055
77953,40420,ACTIVE,KIT 4,20997,75.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1988,DONATED,,KITCHENER,N,,6,1,7,N,N,9.1,N,N,75.58073776
77954,82776,ACTIVE,KIT 4,21897,14.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1971,PURCHASED,,KITCHENER,N,,7,5,29,N,N,8.5,N,N,14.20882826
77955,40250,ACTIVE,KIT 4,21897,283.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1971,PURCHASED,,KITCHENER,N,,6,5,29,N,N,8.5,N,N,283.7714363
77956,82778,ACTIVE,KIT 4,21893,10.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1971,PURCHASED,,KITCHENER,N,,7,5,29,N,N,8.5,N,N,10.65043173
77957,82780,ACTIVE,KIT 4,6728,11.7m 200mm  DI,TREATED,200,DI,NO,,NONE,6/1/1996,PURCHASED,,KITCHENER,N,,6,2,5,N,N,9.1,N,Y,11.73925758
77958,59490,ACTIVE,KIT 4,6728,29.2m 200mm  DI,TREATED,200,DI,NO,,NONE,6/1/1996,PURCHASED,,KITCHENER,N,,6,2,5,N,N,9.1,N,Y,29.16888493
77960,880,ACTIVE,KIT 4,50021,118.5m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1936,DONATED,,KITCHENER,N,,5,1,28,N,N,7.75,N,N,118.4816214
77961,82784,ACTIVE,KIT 4,1356,1.1m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1936,DONATED,,KITCHENER,N,,6,1,27,N,N,7.75,N,N,1.125048977
77962,82786,ACTIVE,KIT 4,10107,12.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1953,DONATED,,KITCHENER,N,,6,4,6,N,N,7.75,N,N,12.73193728
77963,34810,ACTIVE,KIT 4,10107,235.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1953,DONATED,,KITCHENER,N,,6,4,6,N,N,7.75,N,N,235.2249573
77966,23680,ACTIVE,KIT 4,1226,47.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1947,DONATED,,KITCHENER,N,,5,1,22,N,N,7.75,N,N,47.16123193
77968,76087,ACTIVE,KIT 4,6726,74.7m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1996,PURCHASED,,KITCHENER,N,,6,2,5,N,N,9.1,N,Y,74.74014585
77969,5470,ACTIVE,KIT 2W,21781,159.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1977,DONATED,,KITCHENER,N,,6,5,30,N,N,7.3,N,N,159.16054
77970,82792,ACTIVE,KIT 2W,21781,9m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1977,DONATED,,KITCHENER,N,,6,5,30,N,N,8.5,N,N,9.000274708
77971,82794,ACTIVE,KIT 4,10919,10.1m 200mm  DI,TREATED,200,DI,NO,,NONE,6/1/1972,DONATED,,KITCHENER,N,,6,3,4,N,N,8.5,N,N,10.06325302
77972,34280,ACTIVE,KIT 4,10919,80.4m 200mm  DI,TREATED,200,DI,NO,,NONE,6/1/1972,DONATED,,KITCHENER,N,,8,3,4,N,N,8.5,N,N,80.42826253
77973,82796,ACTIVE,KIT 4,13187,.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1965,DONATED,,KITCHENER,N,,7,4,3,N,N,7.85,N,Y,0.585450532
77974,3960,ACTIVE,KIT 4,23153,86.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1965,DONATED,,KITCHENER,N,,6,4,23B,N,N,4.65,N,Y,86.72150734
77976,82798,ACTIVE,KIT 4,22561,13.6m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1985,DONATED,,KITCHENER,N,,6,4,28,N,N,9.1,N,Y,13.60367339
77977,28660,ACTIVE,KIT 4,22561,62.4m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1985,DONATED,,KITCHENER,N,,6,4,28,N,N,9.1,N,Y,62.42317672
77978,82800,ACTIVE,KIT 4,22561,9.9m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1985,DONATED,,KITCHENER,N,,6,4,29,N,N,9.1,N,Y,9.931051414
77979,82802,ACTIVE,KIT 4,13260,15.6m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1965,DONATED,,KITCHENER,N,,7,5,4,N,N,8.5,N,N,15.64379733
77980,82804,ACTIVE,KIT 4,13173,11.5m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1965,DONATED,,KITCHENER,N,,7,5,4,N,N,8.5,N,N,11.54898335
77981,11290,ACTIVE,KIT 4,13302,182.9m 300mm  DI,TREATED,300,DI,NO,,NONE,6/1/1965,DONATED,,KITCHENER,N,,7,5,4,N,N,8.5,N,N,182.8823937
77982,82806,ACTIVE,KIT 2W,22728,18.9m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1971,DONATED,,KITCHENER,N,,6,5,0,N,N,8.5,N,N,18.89737222
77983,1750,ACTIVE,KIT 2W,22729,292.5m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1971,DONATED,,KITCHENER,N,,7,5,33,N,N,8.5,N,N,292.5333718
77984,82808,ACTIVE,KIT 2W,22729,7.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1971,DONATED,,KITCHENER,N,,0,5,33,N,N,8.5,N,N,7.215128695
77985,82810,ACTIVE,KIT 2W,22052,8.3m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1971,DONATED,,KITCHENER,N,,7,5,33,N,N,8.5,N,N,8.281449805
77988,28570,ACTIVE,KIT 6,21041,179m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1984,DONATED,,KITCHENER,N,,6,6,4,N,N,8.5,N,Y,178.9616579
77989,82814,ACTIVE,KIT 6,20439,12m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1984,DONATED,,KITCHENER,N,,6,6,4,N,N,8.5,N,Y,11.99766535
77990,18330,ACTIVE,KIT 4,9888,203.9m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1954,DONATED,,KITCHENER,N,,5,4,5,N,N,7.35,N,N,203.852584
77992,82818,ACTIVE,KIT 4,11678,7m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1995,PURCHASED,,KITCHENER,N,,6,2,2,N,N,9.1,N,Y,6.983939638
77993,29950,ACTIVE,KIT 4,11678,134.9m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1995,PURCHASED,,KITCHENER,N,,6,2,2,N,N,9.1,N,Y,134.8574699
77994,29770,ACTIVE,KIT 5,6172,77.7m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1971,DONATED,,KITCHENER,N,,5,6,19,N,N,8.5,N,Y,77.66104767
77995,82820,ACTIVE,KIT 5,6172,4.9m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1971,DONATED,,KITCHENER,N,,5,6,19,N,N,8.5,N,Y,4.888818127
77996,82822,ACTIVE,KIT 5,6172,4.5m 200mm  DI,TREATED,200,DI,NO,,NONE,1/1/1971,DONATED,,KITCHENER,N,,0,6,19,N,N,8.5,N,Y,4.486669686
77997,1010,ACTIVE,KIT 4,12655,25.1m 300mm  DI,TREATED,300,DI,NO,,NONE,9/1/1978,PURCHASED,,KITCHENER,N,,7,2,39,N,N,8.5,N,Y,25.14790192
77998,82824,ACTIVE,KIT 6,601752,7.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,12/15/2007,DONATED,NA,KITCHENER,N,,6,6,1,N,N,9.35,N,Y,7.512389181
77999,68747,ACTIVE,KIT 6,601752,67m 150mm  PVC,TREATED,150,PVC,NO,,NONE,12/15/2007,DONATED,NA,KITCHENER,N,,6,6,1,N,N,9.35,N,Y,66.97029012
78000,82826,ACTIVE,KIT 4,23128,12.3m 100mm  DI,TREATED,100,DI,NO,,NONE,1/1/1965,DONATED,,KITCHENER,N,,5,4,14,N,N,8.5,N,Y,12.34434379
78001,20020,ACTIVE,KIT 4,23128,78.2m 100mm  DI,TREATED,100,DI,NO,,NONE,1/1/1965,DONATED,,KITCHENER,N,,5,4,14,N,N,8.5,N,Y,78.23489679
78002,82828,ACTIVE,KIT 4,23128,7.7m 100mm  DI,TREATED,100,DI,NO,,NONE,1/1/1965,DONATED,,KITCHENER,N,,0,4,14,N,N,8.5,N,Y,7.708959057
78003,82830,ACTIVE,KIT 4,13207,12.4m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1966,DONATED,,KITCHENER,N,,6,4,23C,N,N,8.5,N,N,12.42481507
78004,44150,ACTIVE,KIT 4,13207,198.9m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1966,DONATED,,KITCHENER,N,,6,4,23C,N,N,8.5,N,N,198.8503579
78005,82832,ACTIVE,KIT 4,13207,7.7m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1966,DONATED,,KITCHENER,N,,6,4,23C,N,N,8.5,N,N,7.667398465
78009,82838,ACTIVE,KIT 5,9132,105.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1978,DONATED,,KITCHENER,N,,7,6,22,N,N,8.5,N,Y,105.8049772
78010,23630,ACTIVE,KIT 4,9128,118.3m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1978,DONATED,,KITCHENER,N,,7,3,12,N,N,8.5,N,N,118.3085722
78011,33370,ACTIVE,KIT 4,11707,27.4m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1949,DONATED,,KITCHENER,N,,7,2,11,N,N,7.75,N,Y,27.44496678
78012,20320,ACTIVE,KIT 5,8669,117.1m 150mm  DI,TREATED,150,DI,NO,,NONE,7/1/1969,DONATED,NA,KITCHENER,N,,5,6,43,N,N,8.5,N,Y,117.0615244
78013,82840,ACTIVE,KIT 5,8669,12.7m 150mm  DI,TREATED,150,DI,NO,,NONE,7/1/1969,DONATED,NA,KITCHENER,N,,5,6,42,N,N,8.5,N,Y,12.74952332
78014,61867,ACTIVE,KIT 4,1698,85.9m 450mm  CI,TREATED,450,CI,NO,,NONE,1/1/1951,DONATED,,REGION,N,,6,1,19,N,N,7.75,N,N,85.92107175
78015,82842,ACTIVE,KIT 6,5588,73.8m 300mm  DI,TREATED,300,DI,NO,,NONE,12/1/1985,DONATED,CUMMING COCKBURN,KITCHENER,N,,6,6,6,N,N,9.1,N,N,73.75841446
78016,27730,ACTIVE,KIT 6,5588,172.1m 300mm  DI,TREATED,300,DI,NO,,NONE,12/1/1985,DONATED,CUMMING COCKBURN,KITCHENER,N,,6,6,6,N,N,9.1,N,N,172.0562302
78017,82844,ACTIVE,KIT 4,23147,7.2m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1964,DONATED,,KITCHENER,N,,6,4,1,N,N,7.75,N,Y,7.233812947
78018,29850,ACTIVE,KIT 4,23147,168.3m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1964,DONATED,,KITCHENER,N,,6,4,1,N,N,6.95,N,Y,168.272193
78019,82846,ACTIVE,KIT 4,1408,.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1926,DONATED,,KITCHENER,N,,0,1,27,N,N,7.75,N,N,0.702521401
78020,44350,ACTIVE,KIT 4,1408,168m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1926,DONATED,,KITCHENER,N,,6,1,27,N,N,5.5,N,N,168.0069528
78021,82848,ACTIVE,KIT 2E,22151,3.8m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1972,DONATED,,KITCHENER,N,,0,5,20,N,N,8.5,N,N,3.763982339
78022,82850,ACTIVE,KIT 2E,22166,1.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1972,DONATED,,KITCHENER,N,,0,5,20,N,N,8.5,N,N,1.236445486
78023,82852,ACTIVE,KIT 2E,22169,111m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1972,DONATED,,KITCHENER,N,,5,5,20,N,N,8.5,N,N,111.010696
78024,25040,ACTIVE,KIT 2E,22169,215.8m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1972,DONATED,,KITCHENER,N,,5,5,20,N,N,8.5,N,N,215.7841935
78025,82854,ACTIVE,KIT 2E,22169,12.6m 150mm  DI,TREATED,150,DI,NO,,NONE,1/1/1972,DONATED,,KITCHENER,N,,5,5,20,N,N,8.5,N,N,12.61558225
78027,82858,ACTIVE,KIT 4,10053,.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1953,DONATED,,KITCHENER,N,,6,4,19,N,N,7.75,N,Y,0.60759526
78029,82860,ACTIVE,KIT 5,40278,12.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2002,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,12.24531679
78030,62960,ACTIVE,KIT 5,40278,75.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2002,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,75.31403601
78031,76772,ACTIVE,KIT 4,11063,187.5m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1949,PURCHASED,,KITCHENER,N,,7,2,9,N,N,7.75,N,Y,187.4641717
78033,82862,ACTIVE,KIT 5,20510,12.3m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1986,DONATED,,KITCHENER,N,,5,6,41,N,N,9.1,N,Y,12.30487546
78034,20070,ACTIVE,KIT 5,20510,27.5m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1986,DONATED,,KITCHENER,N,,5,6,41,N,N,9.1,N,Y,27.50929998
78035,82864,ACTIVE,KIT 5,600618,.7m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2004,DONATED,,KITCHENER,N,,0,3,0,N,N,9.35,N,N,0.658151106
78036,82866,ACTIVE,KIT 5,600618,43.1m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2004,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,43.09755098
78037,70190,ACTIVE,KIT 5,600618,100.1m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/1/2004,DONATED,,KITCHENER,N,,6,3,0,N,N,9.35,N,N,100.056184
78039,14000,ACTIVE,KIT 4,13139,64m 150mm  CI,TREATED,150,CI,NO,,NONE,1/1/1962,DONATED,,KITCHENER,N,,6,4,22,N,N,5.35,N,Y,63.95305281
78041,82870,ACTIVE,KIT 5,40268,11.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/1999,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,11.85027572
78042,62830,ACTIVE,KIT 5,40268,65.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/1/1999,DONATED,,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,65.78182529
78043,57610,ACTIVE,KIT 4,22492,85.2m 200mm  DI,TREATED,200,DI,NO,,NONE,5/1/1995,DONATED,,KITCHENER,N,,6,4,29,N,N,9.1,N,Y,85.24531936
78044,82872,ACTIVE,KIT 2EA,40225,5.2m 250mm  PVC,TREATED,250,PVC,NO,,NONE,6/1/1998,DONATED,,KITCHENER,N,,6,5,28,N,N,9.35,N,N,5.210947424
78045,61130,ACTIVE,KIT 2EA,40225,56.6m 250mm  PVC,TREATED,250,PVC,NO,,NONE,6/1/1998,DONATED,,KITCHENER,N,,5,5,28,N,N,9.35,N,N,56.60439571
78046,76101,ACTIVE,KIT 6,601718,2.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2/11/2009,PURCHASED,,KITCHENER,N,,6,6,0,N,N,9.35,N,Y,2.838050579
78047,82874,ACTIVE,KIT 4,8695,11.9m 150mm  PVC,TREATED,150,PVC,NO,,NONE,5/11/2009,PURCHASED,,KITCHENER,N,,6,2,5,N,N,9.35,N,Y,11.86644253
78048,9020,ACTIVE,KIT 4,8695,83.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,5/11/2009,PURCHASED,,KITCHENER,N,,6,2,5,N,N,9.35,N,Y,83.21558241
78052,82878,ACTIVE,KIT 4,600161,12.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005,DONATED,,KITCHENER,N,,6,3,20,N,N,9.35,N,N,12.45649645
78053,72230,ACTIVE,KIT 4,600154,70.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/1/2005,DONATED,,KITCHENER,N,,5,3,22,N,N,9.35,N,N,70.40611874
78054,82880,ACTIVE,KIT 4,6284,12.5m 150mm  CI,TREATED,150,CI,NO,,NONE,6/1/1962,DONATED,,KITCHENER,N,,6,1,4,N,N,7.75,N,N,12.48501069
78055,36490,ACTIVE,KIT 4,6284,77.5m 150mm  CI,TREATED,150,CI,NO,,NONE,6/1/1962,DONATED,,KITCHENER,N,,5,1,4,N,N,4.55,N,N,77.49244376
78056,82882,ACTIVE,KIT 2W,21525,15.2m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1981,DONATED,,KITCHENER,N,,6,5,32,N,N,8.5,N,N,15.16740181
78057,680,ACTIVE,KIT 2W,21525,159m 150mm  DI,TREATED,150,DI,NO,,NONE,6/1/1981,DONATED,,KITCHENER,N,,6,5,33,N,N,8.5,N,N,158.9999502
78058,76790,ACTIVE,KIT 4,1250,58.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1982,PURCHASED,,KITCHENER,N,,6,1,26,N,N,8.5,N,N,58.66129514
78059,82884,ACTIVE,KIT 4,1250,10.1m 300mm  DI,TREATED,300,DI,NO,,NONE,1/1/1982,PURCHASED,,KITCHENER,N,,7,1,26,N,N,8.5,N,N,10.08366272
78060,55510,ACTIVE,KIT 4,25741,72.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,10/1/1995,DONATED,,KITCHENER,N,,6,3,12,N,N,9.35,N,N,72.10053339
78061,82886,ACTIVE,KIT 4,25743,11m 300mm  PVC,TREATED,300,PVC,NO,,NONE,10/1/1995,DONATED,,KITCHENER,N,,6,3,10,N,N,9.35,N,N,11.03883708
78062,21940,ACTIVE,KIT 4,10989,122.6m 300mm  CI,TREATED,300,CI,NO,,NONE,1/1/1959,PURCHASED,,KITCHENER,N,,7,4,22,N,N,7.75,N,Y,122.5898035
